OBJECTID,ZoningCode,Description,ZoningGroup,Link,Link_Fr,Description_Fr,GlobalID,Shape__Area,Shape__Length
2281,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,4c41a349-8106-4657-8469-89fb1e1ed17e,1707.56640625,172.61146332794
2282,CRG,Rural General Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c5275965f46e47e6b8ecde72d0a30d2b/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d4eb223652514040920d53585c58441e/data,Commerciale générale rurale,384f599f-89ae-4b13-84f9-118a5e7e71a3,22003.236328125,630.239057562703
2283,CL,Local Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ac8680ff154c4e4f917693c697f04709/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/cf432cef98f84aad90ebf5db7fbdf49e/data,Commerciale locale,64bd38f5-3dbb-4b7c-808d-dd2075ec18c2,569.548828125,103.759827365895
2284,CL,Local Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ac8680ff154c4e4f917693c697f04709/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/cf432cef98f84aad90ebf5db7fbdf49e/data,Commerciale locale,7ceefbd3-3df8-49ed-93b9-028880e45911,452.390625,90.6366032871933
2285,CL,Local Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ac8680ff154c4e4f917693c697f04709/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/cf432cef98f84aad90ebf5db7fbdf49e/data,Commerciale locale,6e65bc50-3ec7-4b9e-ad89-f495b8ace38d,488.3125,94.8760274870801
2286,CL,Local Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ac8680ff154c4e4f917693c697f04709/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/cf432cef98f84aad90ebf5db7fbdf49e/data,Commerciale locale,75dcb1e8-bcea-433b-9680-94491d2098a0,442.46875,88.9653561933995
2287,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,a84b86fb-444f-442b-8f19-601c23b056cb,9067.498046875,637.045186444313
2288,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,8b601289-bab4-411e-b6ad-1f7f024a78d7,7761.5078125,357.585820794971
2289,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,f49eeaa5-6a26-4df3-9a67-9b32784e0b8b,12137.26953125,482.230591060929
2290,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,c627b516-dc5a-4d7c-9d5d-93db171d53fb,190970.11328125,2219.78650097247
2291,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,f0822e3a-ab9b-4bc3-b6f1-cf2b9d8a7532,55238.02734375,1133.68585185375
2292,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,528e7f26-db17-4b33-a38c-28322ebe7027,49716.251953125,1119.82457210285
2293,IM,Medium Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/fad813e9fcde4d9aa11d60dfcac532a1/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/a2481ca876dd4804b15358456bfa33ea/data,Industrie moyenne,e136a76b-75ff-49e2-9b18-617fab6a38ea,1213662.48828125,9819.68471795341
2294,IM,Medium Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/fad813e9fcde4d9aa11d60dfcac532a1/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/a2481ca876dd4804b15358456bfa33ea/data,Industrie moyenne,73a21be0-de02-4e20-9f51-6962f2f1e895,782540.275390625,5322.65967517874
2295,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,10322747-d504-4be5-b8d3-ad4e2843732c,2904.150390625,250.258154844543
2296,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,485914a7-db77-45e6-8a9f-e66a84bd7435,14003.9375,619.879521903921
2297,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,999f97ec-d0c7-4342-8e1f-85bb3de66f3c,16154.5859375,587.06379878407
2298,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,c2ba5fb0-d60b-4a25-8e97-100686b4682c,6237.1171875,520.735893646326
2299,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,9be57080-8c69-4f29-bc64-c2f3a84c494c,2580.02734375,208.040630085543
2300,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,b6b2c5f6-5e65-4901-afe9-7d664d504338,32242.201171875,782.658294238659
2301,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,b14ff07b-ba28-44ce-846f-8bfcfc08d9d5,8326.416015625,422.548726279276
2302,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,61dd8d5d-35dc-4933-bfb1-8590c3264b60,7664.490234375,391.376501165305
2303,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,0611b329-55f8-426b-9b09-be9b47d51602,5714.28125,341.672283553586
2304,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,12136292-4e5e-4385-8073-fb9feea212c2,35736.45703125,939.550841612765
2305,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,14e810b3-dc7d-4fab-bba6-2ff71a9738ea,312400.966796875,2644.7672529407
2306,FD,Future Development,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/84edc8e43da448e88e6a02e50bfc12d5/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/c43a59d16293403bae51b3dc1d8c4f4d/data,Aménagement futur,16f3e2e7-5078-49b0-a073-e52d7d4dfd2f,20526.0859375,767.4289558418
2307,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,6b9e3d32-dfdc-416c-af10-2fa76d91dfcb,10918.16796875,439.980778466693
2308,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,39403f34-087f-4f88-a09e-071b18f883ce,8452.26171875,432.087542627696
2309,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,90d7d1db-b1d8-4d94-9cd8-167154ae9c72,7010.3359375,425.248118946786
2310,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,35d4335d-2365-4c31-b330-cbec1e883404,451.775390625,90.7769089726807
2311,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,8e8b9c7e-5a1c-44d0-bbb9-1733e0e60f7b,1872.716796875,192.766915184822
2312,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,0a25d812-43c0-4468-a2da-ac3b7988bd0f,4911.904296875,383.272178234221
2313,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,5e2a5d26-4fd1-4765-a995-8589f43ae854,3023.3203125,235.452603858481
2314,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,33ea1181-3593-49ca-89b5-917813d864bd,5286.1796875,368.485220532381
2315,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,f65612e2-9a81-4d59-acbd-33dbbdd56525,7224.431640625,370.379907892586
2316,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,615694c1-66dd-42de-a1d9-e6ff00ceed37,661.19140625,104.600802224321
2317,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,90a8be58-14c4-400a-a871-effe5fe028ad,7700.787109375,372.684686445336
2318,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,ffc648c0-e51c-46e2-a13d-f9a2cb58d991,8388.080078125,381.905036129451
2319,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,844768a1-ab8f-4cb2-ab18-c0682cb6d60f,7992.828125,371.366235257627
2320,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,d4ee8fc8-2efc-498d-bede-1ffada7129c1,5878.654296875,335.092767272762
2321,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,0f46bb05-7a78-4fef-8923-a72549c4b8c9,499.248046875,104.229762393823
2322,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,adab7174-6392-4420-b2ee-51919e804993,834.564453125,115.723209741116
2323,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,8253936b-5b90-4b30-a360-9d02678df288,3408.53515625,245.217909482248
2324,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,d8b0ca42-4fe7-42d6-b14c-d96c0319d21c,1446.845703125,162.987769238819
2325,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,ca4a9a49-1ad4-4a71-94f3-3ff4a9df4380,47851.50390625,1482.35378870669
2326,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,f4705fc4-19b2-4fef-bb37-24b46532134b,14930.40234375,862.07774412302
2327,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,6d478d08-8235-4de9-b1b1-dc1de6330336,6551.037109375,347.144917191582
2328,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,5fa6ff44-b6fb-490a-ac6f-33368233ca8e,31881.634765625,979.611890484224
2329,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,8bceec38-c736-4c38-a2ba-87623b90c674,50970.04296875,1031.09254092493
2330,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,19a04ee4-31d2-4fa9-ac73-e6c49f23d494,29819.375,1014.60973058708
2331,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,d93153cb-a6b5-497c-879d-9e94615aefd4,84292.3125,2855.56667627888
2332,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,e429b389-2aba-47d1-befa-3fbe7e36207f,2745.8671875,295.985407281061
2333,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,83a3e006-1c34-439b-b1c6-eb4bf939b6c6,2291.97265625,192.017490490073
2334,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,46244f8b-9352-4783-9095-510ef56c2069,25123.73828125,1268.98431067386
2335,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,841b2b3b-194b-43e5-b699-feec4d9c4776,2560.453125,212.436687475169
2336,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,326e234d-02f3-45da-857d-06362a1922cc,7823.330078125,501.993514233088
2337,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,92ae6562-121f-42f8-95a3-f1008056eb6b,167651.4453125,1635.44353383256
2338,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,1f4451b4-a6bd-4908-a900-fcd904d72777,59452.40625,971.135770648545
2339,CFM,Major Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e9691ef9e824b6bbeaa7a6d423f720c/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/082a24e0d7274e02a1dfc974f0c04043/data,Installations communautaires majeures,c6a84ba3-15f1-4347-930d-884d5f3038d8,111323.9921875,1725.97619986662
2340,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,f4532b6c-ef80-4296-91aa-8ea444b35d28,8976.392578125,377.379342036858
2341,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,3cbd724a-9301-451d-8180-4724e68077d7,4253.388671875,340.053758252588
2342,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,e93b7965-00aa-43da-881d-5d6c01ec6a5b,5119.470703125,324.375043622545
2343,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,0fd27956-f9e9-468e-89b8-920de323d965,26627.599609375,1196.00725153868
2344,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,77640f14-239d-4e42-9ab8-508cfa5ecc44,911.59375,139.06472555793
2345,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,9d831c9f-30fc-4994-abb4-a722a66d885a,7781.255859375,506.643692770744
2346,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,b9f41caf-d72d-4d6c-8558-00e66e8cc29b,2182.08984375,229.771909041994
2347,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,632fca52-0335-4953-8ae6-403b3da406e6,14286.890625,758.063458220779
2348,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,8bcf1332-07ae-4401-bb45-90dc3246c8c5,26138.64453125,642.149145968736
2349,US,Utility Service,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e246311b14504f93b7f2f9ca292da7e3/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f97943027be94b6e9b084b0337271854/data,Services publics,f66c0aac-57e8-4a87-9403-1749072732a5,5019.009765625,289.601794257118
2350,IH,Heavy Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e599feb040cb46a9abbcfddaadc3ceb8/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/52c37a560b334a75b2255de6332fdb25/data,Industrie lourde,7d6929fe-6187-4325-911b-93e5a0f5d2e1,677501.09375,9592.87768830878
2351,IH,Heavy Industrial,Industrial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e599feb040cb46a9abbcfddaadc3ceb8/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/52c37a560b334a75b2255de6332fdb25/data,Industrie lourde,0960f62d-dba3-4204-a44e-bb91dd838b75,352550.01953125,2467.25325710949
2352,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,3004f6d8-147a-438a-ad44-14f45eb07fb3,1673.90234375,199.86734221272
2353,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,59bf1ef7-6590-48d6-8d70-0f1c58142a15,307.94921875,71.6022536151021
2354,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,2adbdfb7-26e4-4758-af3f-703ee2bad222,1736.92578125,167.516378526956
2355,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,f421cfcd-8144-477a-be92-996e9211108b,458.9296875,91.0847458619448
2356,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,48a151cf-98f1-4498-a4b9-cd42108e84a3,1588.68359375,160.701660075489
